id,recipe_id,ingredient_group,ingredient_original_name,ingredient_normalized_name,ingredient_quantity,ingredient_unit
ING_007466,MR_633_02,bahan_utama,kelapa,kelapa,0.5,buah
ING_007467,MR_633_02,bahan_utama,minjak goreng,minyak goreng,2.0,sendok makan
ING_007468,MR_633_02,bumbu,bawang merah,bawang merah,5.0,buah
ING_007469,MR_633_02,bumbu,bawang putih,bawang putih,3.0,siung
ING_007470,MR_633_02,bumbu,lombok merah,cabai merah,5.0,buah
ING_007471,MR_633_02,bumbu,laos,lengkuas,2.0,iris
ING_007472,MR_633_02,bumbu,garam,garam,0.5,sendok makan
ING_007473,MR_633_02,bumbu,terasi,terasi,0.5,sendok teh
ING_007474,MR_634_01,Bahan Utama,tahu besar,tahu besar,2.0,potong
ING_007475,MR_634_01,Bahan Utama,sawi bekot,sawi bekot,1.0,batang
ING_007476,MR_634_01,Bahan Utama,udang,udang,0.5,ons
ING_007477,MR_634_01,Bahan Utama,minjak,minyak,2.0,sendok makan
ING_007478,MR_634_01,Bumbu,bawang merah,bawang merah,3.0,buah
ING_007479,MR_634_01,Bumbu,bawang putih,bawang putih,2.0,siung
ING_007480,MR_634_01,Bumbu,lombok merah,cabai merah,3.0,biji
ING_007481,MR_634_01,Bumbu,tomat,tomat,1.0,biji
ING_007482,MR_634_01,Bumbu,salam,daun salam,1.0,lembar
ING_007483,MR_634_01,Bumbu,laos,lengkuas,1.0,iris
ING_007484,MR_634_01,Bumbu,garam,garam,1.0,sendok teh
ING_007485,MR_634_02,Bahan Utama,tahu,tahu,5.0,potong
ING_007486,MR_634_02,Bahan Utama,taoge,tauge,1.0,ons
ING_007487,MR_634_02,Bahan Utama,kapri,kapri,1.0,ons
ING_007488,MR_634_02,Bumbu,bawang merah,bawang merah,4.0,buah
ING_007489,MR_634_02,Bumbu,bawang putih,bawang putih,2.0,siung
ING_007490,MR_634_02,Bumbu,lada putih,lada putih,1.0,sendok teh
ING_007491,MR_634_02,Bumbu,seledri,seledri,1.0,ikat kecil
ING_007492,MR_634_02,Bumbu,daun bawang,daun bawang,1.0,ikat kecil
ING_007493,MR_634_02,Bumbu,minjak goreng,minyak goreng,3.0,sendok makan
ING_007494,MR_634_02,Bumbu,garam,garam,0.5,sendok makan
ING_007495,MR_634_02,Bumbu,ketjap,kecap,2.0,sendok makan
ING_007496,MR_635_01,utama,tempodjak,tempoyak,1.0,gelas
ING_007497,MR_635_01,utama,kelapa,kelapa,0.5,butir
ING_007498,MR_635_01,bumbu,bawang merah,bawang merah,6.0,butir
ING_007499,MR_635_01,bumbu,lombok merah,cabai merah,15.0,biji
ING_007500,MR_635_01,bumbu,kunir,kunyit,1.0,ruas
ING_007501,MR_635_01,bumbu,gula pasir,gula pasir,1.0,sendok makan
ING_007502,MR_635_01,bumbu,minjak kelapa,minyak kelapa,2.0,sendok makan
ING_007503,MR_635_02,utama,tomat jang besar,tomat besar,4.0,buah
ING_007504,MR_635_02,utama,daun kemangi,daun kemangi,1.0,ikat
ING_007505,MR_635_02,bumbu,bawang merah,bawang merah,10.0,buah
ING_007506,MR_635_02,bumbu,lombok merah,cabai merah,3.0,biji
ING_007507,MR_635_02,bumbu,terasi,terasi,1.0,sendok teh
ING_007508,MR_635_02,bumbu,garam,garam,1.0,sendok teh
ING_007509,MR_635_02,bumbu,minjak,minyak,2.0,sendok makan
ING_007510,MR_636_01,utama,udang,udang,2.0,ons
ING_007511,MR_636_01,utama,petai,petai,1.0,papan
ING_007512,MR_636_01,utama,minjak,minyak,2.0,sendok makan
ING_007513,MR_636_01,bumbu,bawang merah,bawang merah,3.0,buah
ING_007514,MR_636_01,bumbu,bawang putih,bawang putih,2.0,siung
ING_007515,MR_636_01,bumbu,lombok merah,cabai merah,2.0,biji
ING_007516,MR_636_01,bumbu,lombok hidjau,cabai hijau,5.0,biji
ING_007517,MR_636_01,bumbu,laos,lengkuas,1.0,iris
ING_007518,MR_636_01,bumbu,salam,daun salam,1.0,lembar
ING_007519,MR_636_01,bumbu,gula djawa,gula jawa,1.0,sendok teh
ING_007520,MR_636_01,bumbu,garam,garam,1.0,sendok teh
ING_007521,MR_636_02,utama,tempe,tempe,4.0,potong
ING_007522,MR_636_02,utama,udang,udang,1.0,ons
ING_007523,MR_636_02,utama,ketjambah,kecambah,2.0,ons
ING_007524,MR_636_02,utama,bajam,bayam,2.0,ikat
ING_007525,MR_636_02,utama,kelapa,kelapa,0.25,butir
ING_007526,MR_636_02,utama,air,air,2.0,gelas
ING_007527,MR_636_02,utama,petai,petai,5.0,mata
ING_007528,MR_637_01,bumbu,bawang merah,bawang merah,5.0,buah
ING_007529,MR_637_01,bumbu,bawang putih,bawang putih,2.0,siung
ING_007530,MR_637_01,bumbu,lombok merah,cabai merah,10.0,buah
ING_007531,MR_637_01,bumbu,kemiri,kemiri,2.0,biji
ING_007532,MR_637_01,bumbu,lengkuas,lengkuas,1.0,potong
ING_007533,MR_637_01,bumbu,kentjur,kencur,1.0,potong
ING_007534,MR_637_01,bumbu,daun salam,daun salam,1.0,lembar
ING_007535,MR_637_01,bumbu,daun djeruk purut,daun jeruk purut,2.0,lembar
ING_007536,MR_637_01,bumbu,sereh,serai,1.0,batang
ING_007537,MR_637_01,bumbu,gula merah,gula merah,0.5,sendok makan
ING_007538,MR_637_01,bumbu,tempe bosok,tempe busuk,1.0,potong
ING_007539,MR_637_01,bumbu,garam,garam,0.5,sendok makan
ING_007540,MR_637_01,bahan_utama_dari_instruksi,tempe,tempe,0.0,
ING_007541,MR_637_01,bahan_utama_dari_instruksi,udang,udang,0.0,
ING_007542,MR_637_01,bahan_utama_dari_instruksi,petai,petai,0.0,
ING_007543,MR_637_01,bahan_utama_dari_instruksi,air,air,2.0,gelas
ING_007544,MR_637_01,bahan_utama_dari_instruksi,kelapa diparut,kelapa parut,0.0,
ING_007545,MR_637_01,bahan_utama_dari_instruksi,bajam,bayam,0.0,
ING_007546,MR_637_01,bahan_utama_dari_instruksi,ketjambah,kecambah,0.0,
ING_007547,MR_637_02,bahan_utama,terong jang besar,terong yang besar,3.0,buah
ING_007548,MR_637_02,bahan_utama,ketimun,timun,3.0,buah
ING_007549,MR_637_02,bahan_utama,taoge,tauge,0.5,kilogram
ING_007550,MR_637_02,bahan_utama,kol,kol,0.5,kilogram
ING_007551,MR_637_02,bahan_utama,kenari,kenari,0.5,kilogram
ING_007552,MR_637_02,bumbu,bawang merah,bawang merah,8.0,buah
ING_007553,MR_637_02,bumbu,bawang putih,bawang putih,6.0,buah
ING_007554,MR_637_02,bumbu,lombok besar,cabai besar,5.0,buah
ING_007555,MR_637_02,bumbu,terasi jang sudah dibakar,terasi yang sudah dibakar,5.0,gram
ING_007556,MR_637_02,bumbu,gula merah,gula merah,0.0,
ING_007557,MR_637_02,bumbu,tjuka,cuka,0.0,
ING_007558,MR_637_02,bumbu,garam,garam,0.0,
ING_007559,MR_638_01,utama,udang basah,udang basah,0.5,kilogram
ING_007560,MR_638_01,utama,kelapa,kelapa,0.5,butir
ING_007561,MR_638_01,bumbu,bawang merah,bawang merah,0.5,ons
ING_007562,MR_638_01,bumbu,bawang putih,bawang putih,5.0,siung
ING_007563,MR_638_01,bumbu,lombok merah,cabai merah,5.0,buah
ING_007564,MR_638_01,bumbu,ketumbar,ketumbar,0.5,sendok teh
ING_007565,MR_638_01,bumbu,djinten,jintan,0.5,sendok teh
ING_007566,MR_638_01,bumbu,kemiri,kemiri,10.0,butir
ING_007567,MR_638_01,bumbu,kentjur,kencur,0.5,ruas jari
ING_007568,MR_638_01,bumbu,laos,lengkuas,1.0,iris
ING_007569,MR_638_01,bumbu,salam,daun salam,2.0,lembar
ING_007570,MR_638_01,bumbu,asem,asam jawa,5.0,mata
ING_007571,MR_638_01,bumbu,gula djawa,gula jawa,0.5,sendok makan
ING_007572,MR_638_01,bumbu,garam,garam,1.0,sendok makan
ING_007573,MR_638_02,utama,katjang pandjang,kacang panjang,1.0,ikat
ING_007574,MR_638_02,utama,daun melindjo muda,daun melinjo muda,2.0,ikat
ING_007575,MR_638_02,utama,taoge kedele,tauge kedelai,1.0,ons
ING_007576,MR_638_02,utama,kedele hitam,kedelai hitam,1.0,ons
ING_007577,MR_638_02,bumbu,bawang merah,bawang merah,5.0,buah
ING_007578,MR_638_02,bumbu,bawang putih,bawang putih,3.0,siung
ING_007579,MR_638_02,bumbu,lombok merah,cabai merah,5.0,buah
ING_007580,MR_638_02,bumbu,lombok hidjau,cabai hijau,6.0,buah
ING_007581,MR_638_02,bumbu,asem muda,asam muda,2.0,buah
ING_007582,MR_638_02,bumbu,gula merah,gula merah,1.0,sendok teh
ING_007583,MR_638_02,bumbu,garam,garam,1.0,sendok makan
ING_007584,MR_639_01,utama,daun sawi hidjau,daun sawi hijau,1.0,ikat
ING_007585,MR_639_01,utama,daun selada air,daun selada air,2.0,ikat
ING_007586,MR_639_01,utama,taoge,taoge,1.0,ons
ING_007587,MR_639_01,utama,kelapa setengah tua,kelapa setengah tua,0.33,butir
ING_007588,MR_639_01,bumbu,bawang merah,bawang merah,2.0,buah
ING_007589,MR_639_01,bumbu,terasi,terasi,1.0,sendok makan
ING_007590,MR_639_01,bumbu,kentjur,kencur,1.0,ruas jari
ING_007591,MR_639_01,bumbu,gula merah,gula merah,1.0,sendok makan
ING_007592,MR_639_01,bumbu,garam,garam,1.0,sendok makan
ING_007593,MR_639_02,utama,daun kentjur jang muda,daun kencur yang muda,40.0,lembar
ING_007594,MR_639_02,utama,minjak,minyak,0.25,gelas
ING_007595,MR_639_02,utama,kelapa,kelapa,0.25,butir
ING_007596,MR_639_02,bumbu,bawang merah,bawang merah,10.0,buah
ING_007597,MR_639_02,bumbu,lombok merah,cabai merah,5.0,buah
ING_007598,MR_639_02,bumbu,terasi,terasi,0.5,sendok teh
ING_007599,MR_639_02,bumbu,djeruk limau,jeruk limau,0.5,buah
ING_007600,MR_639_02,bumbu,garam,garam,0.5,sendok makan
ING_007601,MR_640_01,utama,daun mengkudu,daun mengkudu,10.0,lembar
ING_007602,MR_640_01,utama,kelapa setengah tua,kelapa setengah tua,0.25,butir
ING_007603,MR_640_01,bumbu,bawang merah,bawang merah,4.0,buah
ING_007604,MR_640_01,bumbu,bawang putih,bawang putih,2.0,siung
ING_007605,MR_640_01,bumbu,lombok merah,cabai merah,2.0,buah
ING_007606,MR_640_01,bumbu,kentjur,kencur,1.0,ruas jari
ING_007607,MR_640_01,bumbu,asam,asam,1.0,mata
ING_007608,MR_640_01,bumbu,gula,gula,1.0,sendok teh
ING_007609,MR_640_01,bumbu,garam,garam,1.0,sendok makan
ING_007610,MR_640_02,utama,djagung muda,jagung muda,10.0,buah
ING_007611,MR_640_02,utama,kelapa,kelapa,0.5,butir
ING_007612,MR_641_01,utama,bunga pisang kepok,bunga pisang kepok,2.0,buah
ING_007613,MR_641_01,utama,pepaja muda ketjil,pepaya muda kecil,1.0,buah
ING_007614,MR_641_01,utama,minjak goreng,minyak goreng,2.0,sendok makan
ING_007615,MR_641_01,bumbu,bawang merah,bawang merah,4.0,buah
ING_007616,MR_641_01,bumbu,bawang putih,bawang putih,4.0,siung
ING_007617,MR_641_01,bumbu,lombok merah,cabai merah,3.0,buah
ING_007618,MR_641_01,bumbu,lombok rawit,cabai rawit,3.0,buah
ING_007619,MR_641_01,bumbu,garam,garam,1.0,sendok makan
ING_007620,MR_641_01,bumbu,terasi,terasi,1.0,sendok teh
ING_007621,MR_641_02,bahan,engos engos (tumbuh²an laut),engos engos (tumbuhan laut),2.0,gelas
ING_007622,MR_641_02,bahan,air kapur sirih,air kapur sirih,3.0,sendok makan
ING_007623,MR_641_02,bahan,kelapa,kelapa,0.5,butir
ING_007624,MR_641_02,bumbu,lombok merah,cabai merah,2.0,buah
ING_007625,MR_641_02,bumbu,kentjur,kencur,1.0,ruas jari
ING_007626,MR_641_02,bumbu,garam,garam,0.5,sendok makan
ING_007627,MR_641_02,bumbu,terasi,terasi,1.0,sendok teh
ING_007628,MR_642_01,utama,daun ubi kaju muda,daun ubi kayu muda,2.0,ikat
ING_007629,MR_642_01,utama,katjang pandjang,kacang panjang,10.0,batang
ING_007630,MR_642_01,utama,terong ketjil,terong kecil,10.0,buah
ING_007631,MR_642_01,utama,udang basah,udang basah,0.25,kilogram
ING_007632,MR_642_01,utama,kelapa,kelapa,0.25,buah
ING_007633,MR_642_01,bumbu,terasi,terasi,1.0,potong kecil
ING_007634,MR_642_01,bumbu,tomat,tomat,4.0,buah
ING_007635,MR_642_01,bumbu,sereh,serai,1.0,batang
ING_007636,MR_642_01,bumbu,lombok rawit,cabai rawit,20.0,biji
ING_007637,MR_642_01,bumbu,bawang merah,bawang merah,10.0,buah
ING_007638,MR_642_01,bumbu,bawang putih,bawang putih,1.0,buah
ING_007639,MR_642_01,bumbu,garam,garam,,secukupnya
ING_007640,MR_642_02,utama,waluh djipang,labu siam,3.0,buah
ING_007641,MR_642_02,utama,minjak goreng,minyak goreng,0.25,gelas
ING_007642,MR_642_02,bumbu,bawang merah,bawang merah,5.0,buah
ING_007643,MR_642_02,bumbu,bawang putih,bawang putih,2.0,siung
ING_007644,MR_642_02,bumbu,kemiri,kemiri,2.0,butir
ING_007645,MR_642_02,bumbu,lada,lada,1.0,sendok teh
ING_007646,MR_642_02,bumbu,garam,garam,1.0,sendok teh
ING_007647,MR_642_02,bumbu,ketjap,kecap,2.0,sendok makan
ING_007648,MR_643_01,utama,ubi djalar djang telah dikupas,ubi jalar yang telah dikupas,1.0,kilogram
ING_007649,MR_643_01,utama,kelapa parut jang tua,kelapa parut yang tua,0.5,butir
ING_007650,MR_643_01,bumbu,garam,garam,1.0,sendok teh
ING_007651,MR_646_01,Bahan Utama,bebek,bebek,1.0,ekor
ING_007652,MR_646_01,Bahan Utama,minjak kelapa,minyak kelapa,0.5,botol
ING_007653,MR_646_01,Bahan Utama,kelapa,kelapa,1.0,butir
ING_007654,MR_646_01,Bumbu,bawang merah,bawang merah,10.0,buah
ING_007655,MR_646_01,Bumbu,bawang putih,bawang putih,5.0,siung
ING_007656,MR_646_01,Bumbu,laos,lengkuas,2.0,iris
ING_007657,MR_646_01,Bumbu,gula merah,gula merah,2.0,sendok makan
ING_007658,MR_646_01,Bumbu,ketumbar,ketumbar,3.0,sendok teh
ING_007659,MR_646_01,Bumbu,daun salam,daun salam,4.0,lembar
ING_007660,MR_646_01,Bumbu,asam,asam jawa,5.0,mata
ING_007661,MR_646_01,Bumbu,garam,garam,2.0,sendok makan
ING_007662,MR_646_02,Bahan Utama,ikan gurami,ikan gurami,1.0,ekor
ING_007663,MR_646_02,Bahan Utama,kelapa,kelapa,0.5,butir
ING_007664,MR_646_02,Bumbu,bawang merah,bawang merah,5.0,buah
ING_007665,MR_646_02,Bumbu,bawang putih,bawang putih,10.0,siung
ING_007666,MR_646_02,Bumbu,lombok merah,cabai merah,2.0,buah
ING_007667,MR_646_02,Bumbu,ketumbar,ketumbar,1.0,sendok teh
ING_007668,MR_646_02,Bumbu,kunjit,kunyit,1.0,ruas
ING_007669,MR_646_02,Bumbu,laos,lengkuas,0.25,iris
ING_007670,MR_646_02,Bumbu,salam,daun salam,2.0,lembar
ING_007671,MR_646_02,Bumbu,gula merah,gula merah,1.0,sendok makan
ING_007672,MR_646_02,Bumbu,garam,garam,0.5,sendok makan
ING_007673,MR_647_01,utama,kembang djengger,kembang jengger,1.0,kilogram
ING_007674,MR_647_01,utama,sungsum,sumsum,1.0,ons
ING_007675,MR_647_01,utama,minjak kelapa,minyak kelapa,0.25,botol
ING_007676,MR_647_01,bumbu halus,bawang merah,bawang merah,4.0,buah
ING_007677,MR_647_01,bumbu halus,bawang putih,bawang putih,3.0,siung
ING_007678,MR_647_01,bumbu halus,kemiri,kemiri,3.0,biji
ING_007679,MR_647_01,bumbu halus,ketumbar,ketumbar,0.5,sendok teh
ING_007680,MR_647_01,bumbu halus,gula merah,gula merah,1.0,sendok makan
ING_007681,MR_647_01,bumbu halus,garam,garam,1.0,sendok makan
ING_007682,MR_647_02,utama,ikan peda,ikan peda,4.0,ekor
ING_007683,MR_647_02,utama,minjak goreng,minyak goreng,2.0,sendok makan
ING_007684,MR_647_02,utama,santan kental,santan kental,1.0,gelas
ING_007685,MR_647_02,bumbu halus,bawang merah,bawang merah,4.0,buah
ING_007686,MR_647_02,bumbu halus,lombok merah,cabai merah,5.0,buah
ING_007687,MR_647_02,bumbu halus,asam,asam,2.0,mata
ING_007688,MR_647_02,bumbu halus,laos,lengkuas,1.0,iris
ING_007689,MR_647_02,bumbu halus,bawang putih,bawang putih,4.0,siung
ING_007690,MR_647_02,bumbu halus,kemiri,kemiri,4.0,biji
ING_007691,MR_647_02,bumbu halus,daun salam,daun salam,1.0,helai
ING_007692,MR_647_02,bumbu halus,sereh,serai,0.5,batang
ING_007693,MR_648_01,utama,ajam,ayam,1.0,ekor
ING_007694,MR_648_01,utama,minjak kelapa,minyak kelapa,1.0,gelas
ING_007695,MR_648_01,bumbu,bawang merah,bawang merah,10.0,buah
ING_007696,MR_648_01,bumbu,bawang putih,bawang putih,4.0,siung
ING_007697,MR_648_01,bumbu,daun salam,daun salam,3.0,lembar
ING_007698,MR_648_01,bumbu,garam,garam,1.0,sendok makan
ING_007699,MR_648_01,bumbu,air djeruk nipis,air jeruk nipis,2.0,sendok makan
ING_007700,MR_648_01,bumbu,air kelapa,air kelapa,2.0,gelas
ING_007701,MR_648_02,utama,ajam,ayam,1.0,ekor
ING_007702,MR_648_02,bumbu,bawang merah,bawang merah,5.0,buah
ING_007703,MR_648_02,bumbu,bawang putih,bawang putih,3.0,siung
ING_007704,MR_648_02,bumbu,ketumbar,ketumbar,1.0,sendok teh
ING_007705,MR_648_02,bumbu,kunjit,kunyit,1.0,ruas jari
ING_007706,MR_648_02,bumbu,djae,jahe,1.0,potong
ING_007707,MR_648_02,bumbu,laos,lengkuas,1.0,potong
ING_007708,MR_648_02,bumbu,daun salam,daun salam,2.0,lembar
ING_007709,MR_648_02,bumbu,gula merah,gula merah,1.0,sendok makan
ING_007710,MR_649_01,Bahan Utama,ajam,ayam,1.0,ekor
ING_007711,MR_649_01,Bahan Utama,kelapa,kelapa,1.0,butir
ING_007712,MR_649_01,Bumbu,bawang besar,bawang besar,3.0,buah
ING_007713,MR_649_01,Bumbu,lombok kering,cabai kering,10.0,biji
ING_007714,MR_649_01,Bumbu,kemiri bakar,kemiri sangrai,10.0,biji
ING_007715,MR_649_01,Bumbu,terasi,terasi,1.0,sendok teh
ING_007716,MR_649_01,Bumbu,asam djawa,asam jawa,4.0,mata
ING_007717,MR_649_01,Bumbu,djeruk nipis,jeruk nipis,1.0,buah
ING_007718,MR_649_01,Bumbu,garam,garam,4.0,sendok makan
ING_007719,MR_649_01,Bumbu,ketjap,kecap,1.0,sendok makan
ING_007720,MR_649_01,Bumbu,mentega,mentega,4.0,sendok makan
ING_007721,MR_649_02,Bahan Utama,ikan gabus,ikan gabus,2.0,ekor
ING_007722,MR_649_02,bumbu,kelapa parut,kelapa parut,1.0,biji
ING_007723,MR_649_02,bumbu,ketumbar,ketumbar,2.0,sendok
ING_007724,MR_649_02,bumbu,lada,lada,1.0,sendok
ING_007725,MR_649_02,bumbu,kunjit,kunyit,1.0,sendok
ING_007726,MR_649_02,bumbu,garam,garam,,secukupnya
ING_007727,MR_650_02,utama,djagung muda,jagung muda,6.0,buah
ING_007728,MR_650_02,utama,udang jang sedang besarnja,udang,6.0,ekor
ING_007729,MR_650_02,bumbu,vetsin,vetsin (MSG),0.5,sendok teh
ING_007730,MR_650_02,bumbu,daun prei (putih),daun prei (putih),4.0,helai
ING_007731,MR_650_02,bumbu,bawang putih,bawang putih,1.0,siung
ING_007732,MR_650_02,bumbu,lada,lada,,secukupnya
ING_007733,MR_650_02,bumbu,lombok rawit,cabai rawit,,
ING_007734,MR_650_02,bumbu,daun seledri,daun seledri,2.0,tangkai
ING_007735,MR_650_02,bumbu,bawang merah,bawang merah,3.0,buah
ING_007736,MR_650_02,bumbu,garam,garam,,secukupnya
ING_007737,MR_650_02,bumbu,minjak goreng,minyak goreng,1.0,cangkir
ING_007738,MR_650_02,bumbu,telur,telur,,
ING_007739,MR_651_01,utama,tahu,tahu,5.0,potong
ING_007740,MR_651_01,utama,taoge,tauge,0.5,ons
ING_007741,MR_651_01,utama,telur,telur,1.0,butir
ING_007742,MR_651_01,utama,minjak goreng,minyak goreng,1.0,gelas
ING_007743,MR_651_01,bumbu,bawang merah,bawang merah,5.0,buah
ING_007744,MR_651_01,bumbu,bawang putih,bawang putih,3.0,siung
ING_007745,MR_651_01,bumbu,lada putih,lada putih,0.5,sendok teh
ING_007746,MR_651_01,bumbu,ketumbar,ketumbar,0.5,sendok teh
ING_007747,MR_651_01,bumbu,seledri,seledri,1.0,ikat
ING_007748,MR_651_01,bumbu,garam,garam,0.5,sendok makan
ING_007749,MR_651_02,utama,ikan laut,ikan laut,1.0,kilogram
ING_007750,MR_651_02,bumbu,asam djawa,asam jawa,5.0,mata
ING_007751,MR_651_02,bumbu,gula djawa,gula jawa,0.5,sendok makan
ING_007752,MR_651_02,bumbu,garam,garam,1.0,sendok makan
ING_007753,MR_652_01,bahan_utama,ikan gabus,ikan gabus,1.0,ekor
ING_007754,MR_652_01,bumbu,lombok besar,cabai besar,1.0,buah
ING_007755,MR_652_01,bumbu,bawang merah,bawang merah,2.0,buah
ING_007756,MR_652_01,bumbu,kemiri,kemiri,2.0,buah
ING_007757,MR_652_01,bumbu,djae,jahe,1.0,iris kecil
ING_007758,MR_652_01,bumbu,tomat,tomat,2.0,buah
ING_007759,MR_652_01,bumbu,garam,garam,,secukupnya
ING_007760,MR_652_01,bumbu,minjak kelapa,minyak kelapa,3.0,sendok makan
ING_007761,MR_652_02,bahan_utama,telur bebek,telur bebek,5.0,butir
ING_007762,MR_652_02,bahan_utama,kelapa,kelapa,0.5,butir
ING_007763,MR_652_02,bahan_utama,daging sapi,daging sapi,0.5,kilogram
ING_007764,MR_652_02,bumbu,kemiri,kemiri,4.0,biji
ING_007765,MR_652_02,bumbu,ketumbar,ketumbar,1.0,sendok teh
ING_007766,MR_652_02,bumbu,terasi,terasi,1.0,sendok teh
ING_007767,MR_652_02,bumbu,minjak goreng,minyak goreng,4.0,sendok makan
ING_007768,MR_652_02,bumbu,garam,garam,2.0,sendok teh
ING_007769,MR_653_01,utama,kelapa setengah tua,kelapa setengah tua,1.0,butir
ING_007770,MR_653_01,utama,telur bebek,telur bebek,5.0,butir
ING_007771,MR_653_01,utama,minjak goreng,minyak goreng,3.0,sendok makan
ING_007772,MR_653_01,bumbu,bawang merah,bawang merah,5.0,buah
ING_007773,MR_653_01,bumbu,lada,lada,1.0,sendok teh
ING_007774,MR_653_01,bumbu,daun bawang,daun bawang,0.5,ikat
ING_007775,MR_653_01,bumbu,seledri,seledri,0.5,ikat
ING_007776,MR_653_01,bumbu,garam,garam,,
ING_007777,MR_653_02,utama,tahu,tahu,5.0,potong
ING_007778,MR_653_02,utama,telur ajam/itik,telur ayam/itik,3.0,butir
ING_007779,MR_653_02,utama,minjak goreng,minyak goreng,0.25,gelas
ING_007780,MR_653_02,bumbu,lada putih,lada putih,0.5,sendok teh
ING_007781,MR_653_02,bumbu,daun bawang,daun bawang,1.0,ikat kecil
ING_007782,MR_653_02,bumbu,garam,garam,1.0,sendok makan
ING_007783,MR_653_02,bumbu,vetsin,vetsin,0.5,sendok teh
ING_007784,MR_654_01,Bahan utama,tahu,tahu,5.0,potong
ING_007785,MR_654_01,Bahan utama,telur bebek,telur bebek,5.0,butir
ING_007786,MR_654_01,Bahan utama,tepung kandji,tepung kanji,1.0,sendok makan
ING_007787,MR_654_01,Bahan utama,tomat,tomat,2.5,ons
ING_007788,MR_654_01,Bahan utama,minjak kelapa,minyak kelapa,0.5,gelas
ING_007789,MR_654_01,Bumbu,bawang merah,bawang merah,5.0,buah
ING_007790,MR_654_01,Bumbu,bawang putih,bawang putih,1.0,siung
ING_007791,MR_654_01,Bumbu,lada putih,lada putih,1.0,sendok teh
ING_007792,MR_654_01,Bumbu,daun bawang,daun bawang,1.0,ikat
ING_007793,MR_654_01,Bumbu,seledri,seledri,1.0,ikat
ING_007794,MR_654_01,Bumbu,garam,garam,1.0,sendok makan
ING_007795,MR_654_02,Bahan utama,daging kambing,daging kambing,0.5,kilogram
ING_007796,MR_654_02,Bahan utama,margarine,margarin,1.0,sendok makan
ING_007797,MR_654_02,Bumbu,bawang merah,bawang merah,10.0,buah
ING_007798,MR_654_02,Bumbu,djeruk nipis,jeruk nipis,1.0,buah
ING_007799,MR_655_01,utama,susu sapi segar,susu sapi segar,2.0,liter
ING_007800,MR_655_01,utama,air,air,1.0,liter
ING_007801,MR_655_01,utama,tangkai daun pepaja (tanpa daun),tangkai daun pepaya (tanpa daun),1.0,tangkai
ING_007802,MR_655_02,utama,daging,daging,0.5,kilogram
ING_007803,MR_655_02,utama,kelapa agak tua,kelapa agak tua,1.0,butir
ING_007804,MR_655_02,bumbu,bawang merah,bawang merah,6.0,buah
ING_007805,MR_655_02,bumbu,sereh,serai,0.5,sendok teh
ING_007806,MR_656_01,bumbu,bawang putih,bawang putih,6.0,siung
ING_007807,MR_656_01,bumbu,kemiri,kemiri,3.0,biji
ING_007808,MR_656_01,bumbu,ketumbar,ketumbar,2.0,sendok teh
ING_007809,MR_656_01,bumbu,laos,lengkuas,2.0,iris
ING_007810,MR_656_01,bumbu,daun salam,daun salam,2.0,lembar
ING_007811,MR_656_01,bumbu,asam,asam,2.0,mata
ING_007812,MR_656_01,bumbu,gula merah,gula merah,1.0,sendok makan
ING_007813,MR_656_01,bumbu,garam,garam,1.0,sendok makan
ING_007814,MR_656_02,utama,daging,daging,0.5,kilogram
ING_007815,MR_656_02,utama,minjak,minyak,0.33,botol
ING_007816,MR_656_02,bumbu,bawang merah,bawang merah,2.0,buah
ING_007817,MR_656_02,bumbu,asam,asam,5.0,mata
ING_007818,MR_656_02,bumbu,lombok merah,cabai merah,5.0,biji
ING_007819,MR_656_02,bumbu,garam,garam,1.0,sendok makan
ING_007820,MR_657_01,utama,ikan bandeng,ikan bandeng,1.0,ekor
ING_007821,MR_657_01,utama,kelapa,kelapa,0.5,buah
ING_007822,MR_657_01,utama,telur itik,telur itik,2.0,butir
ING_007823,MR_657_01,bumbu,bawang merah,bawang merah,5.0,buah
ING_007824,MR_657_01,bumbu,bawang putih,bawang putih,1.0,siung
ING_007825,MR_657_01,bumbu,lada,lada,1.0,sendok teh
ING_007826,MR_657_01,bumbu,ketumbar,ketumbar,1.0,sendok teh
ING_007827,MR_657_01,bumbu,sereh,serai,1.0,batang
ING_007828,MR_657_01,bumbu,laos,lengkuas,2.0,iris
ING_007829,MR_657_01,bumbu,asam,asam,,secukupnya
ING_007830,MR_657_01,bumbu,gula djawa,gula jawa,,secukupnya
ING_007831,MR_657_01,bumbu,garam,garam,,secukupnya
ING_007832,MR_657_02,utama,daging sapi,daging sapi,0.5,kilogram
ING_007833,MR_657_02,utama,minjak goreng,minyak goreng,0.5,cangkir
ING_007834,MR_657_02,bumbu,bawang merah,bawang merah,5.0,buah
ING_007835,MR_657_02,bumbu,bawang putih,bawang putih,3.0,siung
ING_007836,MR_657_02,bumbu,lombok rawit,cabai rawit,3.0,buah
ING_007837,MR_657_02,bumbu,ketumbar,ketumbar,1.0,sendok teh
ING_007838,MR_657_02,bumbu,laos,lengkuas,2.0,iris
